time,load,wind,solar,price
2025-08-09 01:00:00,39041.09,1863.99,12.26,100.43
2025-08-09 02:00:00,37821.24,1856.3899999999999,8.17,99.94
2025-08-09 03:00:00,37474.82,1744.18,8.34,97.8
2025-08-09 04:00:00,37183.85,1876.0,16.17,96.87
2025-08-09 05:00:00,37946.63,2207.94,39.29,97.01
2025-08-09 06:00:00,39133.57,2885.3,1400.67,97.26
2025-08-09 07:00:00,41538.8,3519.46,7069.21,93.45
2025-08-09 08:00:00,43823.78,3162.92,16354.05,70.19
2025-08-09 09:00:00,46015.33,2371.25,25534.09,15.34
2025-08-09 10:00:00,46463.14,1957.8600000000001,33488.42,-0.02
2025-08-09 11:00:00,45704.94,1704.44,38911.91,-1.0
2025-08-09 12:00:00,44600.92,1911.24,41277.46,-6.63
2025-08-09 13:00:00,43484.05,2334.22,42643.98,-15.14
2025-08-09 14:00:00,42570.69,2824.31,41409.55,-15.37
2025-08-09 15:00:00,41820.47,4382.650000000001,38253.99,-4.1
2025-08-09 16:00:00,42445.83,6455.24,32929.04,-0.04
2025-08-09 17:00:00,44017.91,8705.59,25404.57,6.29
2025-08-09 18:00:00,44971.69,11187.85,14535.02,85.9
2025-08-09 19:00:00,45727.16,11712.98,5154.18,104.2
2025-08-09 20:00:00,44717.1,11595.47,737.19,127.62
2025-08-09 21:00:00,43890.54,12303.810000000001,66.44,119.31
2025-08-09 22:00:00,41861.02,12916.759999999998,26.36,107.89
2025-08-09 23:00:00,39405.72,13312.699999999999,14.36,94.97
2025-08-10 00:00:00,37316.77,14391.71,14.56,84.79
2025-08-10 01:00:00,35915.61,15256.33,9.45,83.23
2025-08-10 02:00:00,35287.56,16295.58,12.89,83.1
2025-08-10 03:00:00,34743.65,16504.18,9.04,77.95
2025-08-10 04:00:00,35025.61,16047.829999999998,17.58,80.68
2025-08-10 05:00:00,35747.03,15005.73,26.4,83.69
2025-08-10 06:00:00,36153.31,13315.24,1327.68,82.27
2025-08-10 07:00:00,37743.39,10832.599999999999,7464.14,74.7
2025-08-10 08:00:00,40238.78,7842.3,18258.1,26.36
2025-08-10 09:00:00,42183.23,7525.87,28772.38,-0.01
2025-08-10 10:00:00,42065.01,7093.85,36161.15,-3.11
2025-08-10 11:00:00,41819.13,6521.07,40942.6,-15.6
2025-08-10 12:00:00,40963.32,6030.14,42970.32,-40.03
2025-08-10 13:00:00,39808.18,5357.0599999999995,42546.14,-61.08
2025-08-10 14:00:00,39120.95,5702.83,41194.36,-50.94
2025-08-10 15:00:00,38495.62,7800.43,38096.68,-22.12
2025-08-10 16:00:00,39156.26,8497.61,33520.98,-1.21
2025-08-10 17:00:00,41498.58,8988.29,26453.78,2.13
2025-08-10 18:00:00,43534.75,7810.91,15327.1,82.64
2025-08-10 19:00:00,44325.72,5888.32,5272.24,108.55
2025-08-10 20:00:00,44221.28,4771.63,695.81,118.95
2025-08-10 21:00:00,44304.61,5032.74,39.88,122.45
2025-08-10 22:00:00,42653.39,5913.37,12.31,106.98
2025-08-10 23:00:00,40232.34,6309.97,9.51,98.9
2025-08-11 00:00:00,37970.34,5902.79,9.2,99.82
2025-08-11 01:00:00,36583.97,5481.5199999999995,9.75,91.97
2025-08-11 02:00:00,35542.37,5105.049999999999,9.59,87.44
2025-08-11 03:00:00,35428.19,4788.72,6.77,85.19
2025-08-11 04:00:00,36640.6,4395.5,12.87,92.85
2025-08-11 05:00:00,40157.74,4196.44,29.11,103.51
2025-08-11 06:00:00,45940.81,4478.5599999999995,1330.66,129.22
2025-08-11 07:00:00,50745.13,4195.82,7594.63,133.49
2025-08-11 08:00:00,53758.61,2939.42,18919.07,105.35
2025-08-11 09:00:00,54322.1,1769.21,30719.32,90.75
2025-08-11 10:00:00,54138.7,1724.33,40151.89,50.0
2025-08-11 11:00:00,53511.43,1919.8,45938.51,2.54
2025-08-11 12:00:00,52775.6,2029.38,49571.76,0.0
2025-08-11 13:00:00,51878.9,1611.3300000000002,50178.17,0.0
2025-08-11 14:00:00,51157.41,1436.66,48858.43,0.0
2025-08-11 15:00:00,50597.59,1507.11,44105.25,9.0
2025-08-11 16:00:00,50416.2,1366.0300000000002,36823.91,56.14
2025-08-11 17:00:00,51286.17,1312.47,26947.36,92.25
2025-08-11 18:00:00,52959.39,1431.1499999999999,14953.61,108.26
2025-08-11 19:00:00,53547.98,1687.14,4909.18,154.0
2025-08-11 20:00:00,52331.37,2690.43,586.82,191.95
2025-08-11 21:00:00,50556.24,3920.2599999999998,41.65,138.88
2025-08-11 22:00:00,46842.86,5629.8,16.85,108.87
2025-08-11 23:00:00,43404.05,6899.42,9.77,96.0
2025-08-12 00:00:00,41242.96,7357.62,8.45,93.0
2025-08-12 01:00:00,39879.15,7364.38,7.26,89.67
2025-08-12 02:00:00,39112.88,6866.860000000001,6.19,85.41
2025-08-12 03:00:00,38748.12,6525.09,6.36,85.13
2025-08-12 04:00:00,39610.23,6058.27,10.84,86.48
2025-08-12 05:00:00,42861.63,5841.7,28.74,93.97
2025-08-12 06:00:00,48407.05,5998.09,1214.37,106.91
2025-08-12 07:00:00,52770.48,5494.549999999999,7186.69,104.63
2025-08-12 08:00:00,55882.75,4479.929999999999,17785.46,98.71
2025-08-12 09:00:00,56193.11,2657.65,28076.0,92.49
2025-08-12 10:00:00,54566.19,2282.45,35161.42,79.53
2025-08-12 11:00:00,54307.4,3261.4700000000003,40466.48,40.41
2025-08-12 12:00:00,53873.12,4289.82,43748.78,8.38
2025-08-12 13:00:00,53209.81,4285.349999999999,44248.79,3.0
2025-08-12 14:00:00,52426.98,4594.96,43355.52,5.15
2025-08-12 15:00:00,52286.44,4602.1900000000005,39067.66,35.05
2025-08-12 16:00:00,52101.53,4878.0,32177.35,73.12
2025-08-12 17:00:00,53544.2,5327.8099999999995,22999.15,94.06
2025-08-12 18:00:00,55029.9,5824.200000000001,12927.89,106.1
2025-08-12 19:00:00,55387.03,6898.969999999999,4394.16,149.31
2025-08-12 20:00:00,53907.48,9470.84,543.08,156.16
2025-08-12 21:00:00,52658.87,13146.49,28.71,140.4
2025-08-12 22:00:00,49237.73,15621.64,14.19,114.07
2025-08-12 23:00:00,45825.43,16088.890000000001,10.53,97.73
2025-08-13 00:00:00,43472.8,14822.14,10.7,95.72
2025-08-13 01:00:00,41836.91,13249.2,13.53,90.0
2025-08-13 02:00:00,40925.66,11634.07,9.92,86.89
2025-08-13 03:00:00,40564.33,10711.56,8.18,84.71
2025-08-13 04:00:00,41429.96,9979.3,6.38,87.07
2025-08-13 05:00:00,44552.75,8931.56,14.79,93.3
2025-08-13 06:00:00,49853.3,8283.64,1095.31,108.87
2025-08-13 07:00:00,54173.11,7267.64,6575.75,107.52
2025-08-13 08:00:00,57240.97,4886.59,16791.47,105.87
2025-08-13 09:00:00,58225.24,2484.91,27747.25,93.6
2025-08-13 10:00:00,56978.11,1736.4,36129.13,89.26
2025-08-13 11:00:00,56096.26,1671.25,42123.58,68.2
2025-08-13 12:00:00,55603.78,1983.59,45916.72,44.29
2025-08-13 13:00:00,55274.55,2453.95,46728.55,27.89
2025-08-13 14:00:00,54182.92,2823.2,44924.06,41.66
2025-08-13 15:00:00,53551.81,2932.59,40497.53,70.9
2025-08-13 16:00:00,53709.15,2780.34,33231.23,84.3
2025-08-13 17:00:00,55196.74,2616.18,23379.56,96.64
2025-08-13 18:00:00,56556.09,3058.7799999999997,12637.49,115.34
2025-08-13 19:00:00,56972.92,4104.030000000001,4039.47,193.3
2025-08-13 20:00:00,55250.3,5704.6900000000005,441.07,226.64
2025-08-13 21:00:00,53955.64,7816.51,23.99,154.52
2025-08-13 22:00:00,50382.78,8959.77,12.85,123.21
2025-08-13 23:00:00,47370.6,9409.75,8.3,106.27
2025-08-14 00:00:00,45119.48,8793.31,9.8,98.1
2025-08-14 01:00:00,43050.97,7556.24,8.29,92.0
2025-08-14 02:00:00,41874.63,6407.54,7.09,88.45
2025-08-14 03:00:00,41464.84,5286.3,6.88,88.2
2025-08-14 04:00:00,42086.3,4331.98,10.7,88.53
2025-08-14 05:00:00,45086.39,3770.4399999999996,20.29,97.52
2025-08-14 06:00:00,50720.21,4221.87,1074.54,107.94
2025-08-14 07:00:00,55338.09,4299.889999999999,6413.24,109.92
2025-08-14 08:00:00,58527.56,3585.8500000000004,16046.6,99.51
2025-08-14 09:00:00,58992.35,2395.78,26476.79,91.1
2025-08-14 10:00:00,59050.28,2443.86,34790.07,81.26
2025-08-14 11:00:00,58759.72,3338.65,40387.77,67.57
2025-08-14 12:00:00,57065.22,3921.2799999999997,43598.08,54.09
2025-08-14 13:00:00,56631.42,3979.83,44118.47,41.02
2025-08-14 14:00:00,55637.92,3158.8900000000003,42018.25,54.9
2025-08-14 15:00:00,55534.77,2536.0299999999997,37473.27,69.43
2025-08-14 16:00:00,55274.93,2347.49,30337.36,78.99
2025-08-14 17:00:00,56384.07,2191.87,21728.76,97.22
2025-08-14 18:00:00,57584.5,2013.21,11736.79,115.54
2025-08-14 19:00:00,57260.85,2258.2599999999998,3935.1,233.8
2025-08-14 20:00:00,55821.47,3086.43,483.09,283.89
2025-08-14 21:00:00,54582.55,4128.25,45.03,155.84
2025-08-14 22:00:00,50872.16,5617.150000000001,15.62,120.71
2025-08-14 23:00:00,47320.95,6381.11,7.24,105.95
2025-08-15 00:00:00,45040.36,6407.9,7.69,99.59
2025-08-15 01:00:00,43409.05,6058.179999999999,8.32,98.97
2025-08-15 02:00:00,41855.61,6108.09,9.86,93.9
2025-08-15 03:00:00,41398.81,5880.1,5.78,90.33
2025-08-15 04:00:00,41889.3,6426.5,7.06,92.0
2025-08-15 05:00:00,44358.24,6357.5,16.03,96.91
2025-08-15 06:00:00,49060.86,6587.63,915.51,101.66
2025-08-15 07:00:00,53290.56,5868.8,5779.89,101.31
2025-08-15 08:00:00,56409.64,4280.37,15032.73,96.6
2025-08-15 09:00:00,56683.31,3222.0299999999997,25899.81,83.47
2025-08-15 10:00:00,57240.37,3664.79,35562.36,43.9
2025-08-15 11:00:00,56304.84,4423.79,42640.86,3.0
2025-08-15 12:00:00,54893.46,5333.23,45747.14,0.08
2025-08-15 13:00:00,53186.03,6888.3,45626.74,0.0
2025-08-15 14:00:00,52195.85,9185.5,42264.15,0.0
2025-08-15 15:00:00,52614.34,11658.43,36598.11,1.72
2025-08-15 16:00:00,53423.76,13027.49,28941.69,27.66
2025-08-15 17:00:00,54171.74,13538.94,19819.07,77.96
2025-08-15 18:00:00,55193.18,13490.48,10666.81,105.89
2025-08-15 19:00:00,54851.28,12927.27,3672.35,114.38
2025-08-15 20:00:00,52828.79,12524.91,462.54,124.01
2025-08-15 21:00:00,51243.16,13487.92,41.47,111.5
2025-08-15 22:00:00,48468.92,14129.31,15.22,105.94
2025-08-15 23:00:00,45527.76,14140.029999999999,11.46,95.96
2025-08-16 00:00:00,43251.43,13773.26,20.5,96.11
2025-08-16 01:00:00,41676.46,13411.0,9.54,90.92
2025-08-16 02:00:00,39961.22,12779.380000000001,6.45,89.78
2025-08-16 03:00:00,39696.75,13418.920000000002,7.62,85.35
2025-08-16 04:00:00,39695.89,13648.51,5.96,84.05
2025-08-16 05:00:00,40044.04,13478.81,11.83,87.09
2025-08-16 06:00:00,41067.11,13879.64,554.85,91.01
2025-08-16 07:00:00,42826.64,12800.099999999999,3419.67,90.02
2025-08-16 08:00:00,46103.79,11618.66,8488.53,80.99
2025-08-16 09:00:00,48680.5,11965.06,14277.66,67.94
2025-08-16 10:00:00,49859.92,12229.970000000001,20389.34,25.12
2025-08-16 11:00:00,50343.88,12860.06,25791.35,3.8
2025-08-16 12:00:00,49645.31,13353.849999999999,30563.27,0.17
2025-08-16 13:00:00,47670.82,14311.48,33341.64,-0.01
2025-08-16 14:00:00,46505.12,15532.57,34528.3,-0.01
2025-08-16 15:00:00,46378.29,17515.24,32744.13,-0.01
2025-08-16 16:00:00,46696.83,18839.79,27527.16,0.71
2025-08-16 17:00:00,47113.06,19732.12,19586.15,16.21
2025-08-16 18:00:00,47293.87,20553.35,10574.95,69.92
2025-08-16 19:00:00,47441.23,20110.14,3446.86,95.0
2025-08-16 20:00:00,45916.64,18589.92,370.57,102.62
2025-08-16 21:00:00,45031.26,18082.53,58.34,100.61
2025-08-16 22:00:00,42776.46,17728.82,30.47,95.0
2025-08-16 23:00:00,40252.92,16448.25,14.15,90.0
2025-08-17 00:00:00,37888.75,15597.39,14.88,91.28
2025-08-17 01:00:00,36404.97,14875.919999999998,9.55,85.34
2025-08-17 02:00:00,35192.53,13624.8,7.67,86.86
2025-08-17 03:00:00,34436.85,12392.95,8.9,86.63
2025-08-17 04:00:00,34371.61,11188.05,10.94,87.73
2025-08-17 05:00:00,34791.28,10429.26,17.89,89.93
2025-08-17 06:00:00,34993.89,9942.85,679.7,89.89
2025-08-17 07:00:00,36504.8,8467.279999999999,4743.59,81.03
2025-08-17 08:00:00,39003.97,6173.16,12233.97,76.24
2025-08-17 09:00:00,41576.0,5476.75,21116.2,32.59
2025-08-17 10:00:00,43211.75,4567.77,28514.17,9.96
2025-08-17 11:00:00,43409.16,3537.3500000000004,33791.16,0.1
2025-08-17 12:00:00,42639.92,3527.87,35690.43,-0.2
2025-08-17 13:00:00,41293.29,3392.02,37114.32,-0.93
2025-08-17 14:00:00,40633.18,3549.19,36775.08,-1.25
2025-08-17 15:00:00,40312.12,3740.65,35772.53,0.65
2025-08-17 16:00:00,40626.73,3923.69,30358.1,13.81
2025-08-17 17:00:00,41778.2,4123.85,22322.41,72.4
2025-08-17 18:00:00,44188.74,4305.8099999999995,12139.01,96.69
2025-08-17 19:00:00,45329.38,4277.31,3719.58,110.0
2025-08-17 20:00:00,45449.26,4282.44,329.63,110.66
2025-08-17 21:00:00,45029.83,4545.58,38.37,110.14
2025-08-17 22:00:00,43101.32,4887.87,18.33,105.1
2025-08-17 23:00:00,40604.3,4530.53,10.4,102.54
2025-08-18 00:00:00,38680.14,3768.0299999999997,9.72,91.99
2025-08-18 01:00:00,37117.59,3025.4100000000003,7.8,87.13
2025-08-18 02:00:00,36313.83,2532.93,7.62,84.33
2025-08-18 03:00:00,36412.12,2242.09,7.41,83.85
2025-08-18 04:00:00,37505.6,2075.9,13.9,89.46
2025-08-18 05:00:00,41242.3,2081.5499999999997,15.65,99.27
2025-08-18 06:00:00,48024.28,2204.48,855.45,118.51
2025-08-18 07:00:00,52600.64,2040.51,6533.42,130.13
2025-08-18 08:00:00,55689.34,1263.42,17577.36,109.87
2025-08-18 09:00:00,55303.44,881.8699999999999,30033.09,88.84
2025-08-18 10:00:00,54310.17,1172.38,39991.14,72.06
2025-08-18 11:00:00,54090.93,1443.4,46313.64,45.93
2025-08-18 12:00:00,53370.07,1618.07,49528.05,20.04
2025-08-18 13:00:00,51692.2,1655.3,49712.48,14.23
2025-08-18 14:00:00,50846.31,1732.95,47820.3,18.34
2025-08-18 15:00:00,50405.75,1943.57,43082.43,54.56
2025-08-18 16:00:00,50349.32,2115.11,35564.96,70.94
2025-08-18 17:00:00,51566.62,2154.78,25268.25,90.32
2025-08-18 18:00:00,53210.87,2184.9100000000003,13468.36,109.87
2025-08-18 19:00:00,54187.38,2206.79,3831.57,185.5
2025-08-18 20:00:00,53060.85,2683.2999999999997,324.68,197.42
2025-08-18 21:00:00,51164.12,3926.27,52.95,124.67
2025-08-18 22:00:00,47071.11,5565.87,15.56,107.49
2025-08-18 23:00:00,44083.01,6398.3,6.6,102.0
2025-08-19 00:00:00,41438.28,6325.6900000000005,6.69,101.01
2025-08-19 01:00:00,39967.31,5690.85,7.18,94.82
2025-08-19 02:00:00,39195.52,4882.42,6.63,88.2
2025-08-19 03:00:00,39226.55,4019.1099999999997,6.25,86.37
2025-08-19 04:00:00,40228.37,3335.45,13.7,90.09
2025-08-19 05:00:00,43324.58,3047.21,19.72,102.5
2025-08-19 06:00:00,49223.85,3291.19,776.86,111.1
2025-08-19 07:00:00,53427.21,3311.2,6438.72,109.95
2025-08-19 08:00:00,56431.69,2672.39,17649.35,98.05
2025-08-19 09:00:00,56458.99,2030.77,29829.06,88.57
2025-08-19 10:00:00,55958.82,2170.5099999999998,38585.53,69.64
2025-08-19 11:00:00,55391.74,2658.89,44986.11,43.23
2025-08-19 12:00:00,54999.98,2926.05,48482.51,22.85
2025-08-19 13:00:00,53891.94,2851.17,49200.42,8.97
2025-08-19 14:00:00,53235.82,3773.0099999999998,47468.6,15.26
2025-08-19 15:00:00,53224.42,4869.77,42640.68,30.89
2025-08-19 16:00:00,52923.15,5721.120000000001,34985.69,60.6
2025-08-19 17:00:00,53700.06,6247.78,24460.98,91.48
2025-08-19 18:00:00,54908.13,6607.549999999999,12655.42,101.91
2025-08-19 19:00:00,55232.77,7025.9,3354.1,120.51
2025-08-19 20:00:00,54205.52,7323.98,262.64,128.62
2025-08-19 21:00:00,52215.32,7318.54,42.56,111.06
2025-08-19 22:00:00,48784.51,7424.08,14.19,104.41
2025-08-19 23:00:00,45397.55,6878.4800000000005,13.9,97.2
2025-08-20 00:00:00,42784.54,6081.82,7.89,97.7
2025-08-20 01:00:00,41033.12,6002.5599999999995,6.09,93.18
2025-08-20 02:00:00,40747.18,6431.9,6.19,87.64
2025-08-20 03:00:00,40136.1,6424.79,6.13,85.78
2025-08-20 04:00:00,41119.33,6678.85,10.77,89.66
2025-08-20 05:00:00,44991.84,7040.48,8.01,98.8
2025-08-20 06:00:00,50953.62,7867.66,694.41,108.84
2025-08-20 07:00:00,55486.68,7993.370000000001,5150.16,110.12
2025-08-20 08:00:00,58047.06,6486.37,13148.61,103.91
2025-08-20 09:00:00,57816.13,6604.15,21193.74,90.05
2025-08-20 10:00:00,57426.78,6792.14,27978.37,80.98
2025-08-20 11:00:00,57440.04,6120.71,34300.16,69.06
2025-08-20 12:00:00,56094.77,6179.92,38427.6,49.07
2025-08-20 13:00:00,55198.35,5499.28,38729.7,35.0
2025-08-20 14:00:00,54253.1,6037.75,36809.12,42.03
2025-08-20 15:00:00,53799.69,6453.1,32411.69,73.02
2025-08-20 16:00:00,53770.25,7029.6900000000005,25729.21,81.45
2025-08-20 17:00:00,55080.49,7940.74,17544.96,101.69
2025-08-20 18:00:00,55366.03,8966.7,9173.74,109.16
2025-08-20 19:00:00,55324.34,9301.91,2754.97,135.15
2025-08-20 20:00:00,53746.23,9911.51,240.83,126.11
2025-08-20 21:00:00,51754.41,11735.96,36.43,114.95
2025-08-20 22:00:00,47813.14,12591.470000000001,7.26,103.49
2025-08-20 23:00:00,44194.1,11987.42,7.46,97.34
2025-08-21 00:00:00,42242.21,10462.9,7.44,96.11
2025-08-21 01:00:00,40740.46,8935.42,7.09,90.73
2025-08-21 02:00:00,39902.13,7298.07,6.53,87.52
2025-08-21 03:00:00,39881.06,5751.72,9.13,90.88
2025-08-21 04:00:00,40759.8,5079.57,13.34,92.37
2025-08-21 05:00:00,44005.09,5623.37,17.48,108.59
2025-08-21 06:00:00,49746.89,6369.43,535.67,115.6
2025-08-21 07:00:00,54238.62,6989.25,4310.28,116.89
2025-08-21 08:00:00,57153.14,5787.35,11907.46,107.79
2025-08-21 09:00:00,57738.99,5128.54,21070.24,97.32
2025-08-21 10:00:00,57262.22,6213.6900000000005,29157.13,85.85
2025-08-21 11:00:00,57785.18,8343.42,34907.27,77.64
2025-08-21 12:00:00,57360.65,9370.82,36490.15,69.49
2025-08-21 13:00:00,56564.34,10804.98,35247.41,66.09
2025-08-21 14:00:00,55429.88,12894.92,32114.92,56.26
2025-08-21 15:00:00,55385.46,15431.11,27658.2,68.2
2025-08-21 16:00:00,55087.96,18136.95,22541.57,72.39
2025-08-21 17:00:00,55801.7,20030.010000000002,16081.8,92.88
2025-08-21 18:00:00,56710.07,21683.02,8396.5,103.2
2025-08-21 19:00:00,56346.59,20746.52,2567.21,106.39
2025-08-21 20:00:00,54557.17,19578.010000000002,214.34,110.73
2025-08-21 21:00:00,52777.48,19507.370000000003,41.77,110.73
2025-08-21 22:00:00,49327.31,19184.98,10.82,105.0
2025-08-21 23:00:00,45568.55,18277.18,11.26,95.78
2025-08-22 00:00:00,43107.41,17205.07,11.73,89.27
2025-08-22 01:00:00,41532.0,16032.64,10.41,81.99
2025-08-22 02:00:00,40350.26,15247.11,11.7,78.59
2025-08-22 03:00:00,40651.08,15726.9,9.66,77.52
2025-08-22 04:00:00,41336.33,15204.36,15.79,77.65
2025-08-22 05:00:00,44444.77,14921.2,13.98,87.9
2025-08-22 06:00:00,50072.73,13867.29,471.04,105.76
2025-08-22 07:00:00,54533.56,13190.960000000001,4025.61,107.45
2025-08-22 08:00:00,56863.06,11705.73,11013.8,102.32
2025-08-22 09:00:00,58160.69,13068.55,19415.7,90.02
2025-08-22 10:00:00,58091.36,14292.19,26282.7,72.44
2025-08-22 11:00:00,57802.38,15498.96,29360.22,42.5
2025-08-22 12:00:00,56908.47,16875.87,30390.46,14.07
2025-08-22 13:00:00,55046.17,18884.7,30164.12,3.84
2025-08-22 14:00:00,54812.88,21928.66,29113.84,0.02
2025-08-22 15:00:00,54227.63,22267.489999999998,25905.04,4.01
2025-08-22 16:00:00,53387.36,21578.49,20966.36,40.64
2025-08-22 17:00:00,54670.42,22014.41,14612.69,73.14
2025-08-22 18:00:00,54922.32,20558.75,7459.89,95.17
2025-08-22 19:00:00,54010.85,18521.18,2073.55,106.07
2025-08-22 20:00:00,52523.51,15688.46,145.78,113.0
2025-08-22 21:00:00,50336.73,14653.580000000002,61.53,107.63
2025-08-22 22:00:00,46995.12,14672.64,14.4,103.09
2025-08-22 23:00:00,43761.22,14427.3,10.33,94.37
2025-08-23 00:00:00,42049.85,15307.19,15.36,95.33
2025-08-23 01:00:00,40572.95,16033.8,8.35,89.32
2025-08-23 02:00:00,38321.41,15774.489999999998,6.63,87.76
2025-08-23 03:00:00,37555.55,15758.81,7.32,85.21
2025-08-23 04:00:00,37000.54,15470.699999999999,9.88,85.56
2025-08-23 05:00:00,37514.87,15883.71,14.87,85.6
2025-08-23 06:00:00,39578.06,17415.75,335.5,86.67
2025-08-23 07:00:00,42411.91,17309.510000000002,3310.85,86.78
2025-08-23 08:00:00,45025.08,16791.86,9237.57,83.57
2025-08-23 09:00:00,46573.43,17044.12,16507.33,62.9
2025-08-23 10:00:00,48334.67,18544.98,22812.64,14.69
2025-08-23 11:00:00,48581.11,19247.35,26927.47,3.29
2025-08-23 12:00:00,47929.32,19412.75,29263.54,1.32
2025-08-23 13:00:00,45715.57,18144.53,30002.21,0.06
2025-08-23 14:00:00,44226.87,17161.49,29174.74,0.07
2025-08-23 15:00:00,44302.56,16948.54,26667.39,3.52
2025-08-23 16:00:00,44493.82,18721.91,22173.24,12.1
2025-08-23 17:00:00,45871.96,18574.27,15876.56,72.19
2025-08-23 18:00:00,47809.72,16219.9,8410.87,100.31
2025-08-23 19:00:00,48269.51,12496.470000000001,2389.54,112.22
2025-08-23 20:00:00,47392.24,10398.21,181.2,123.67
2025-08-23 21:00:00,46276.74,9986.5,55.44,120.43
2025-08-23 22:00:00,44149.5,10124.349999999999,14.55,111.16
2025-08-23 23:00:00,41747.82,10213.869999999999,8.98,105.28
2025-08-24 00:00:00,39290.69,9692.529999999999,12.39,100.5
2025-08-24 01:00:00,36703.62,8451.78,12.34,95.13
2025-08-24 02:00:00,35077.9,7665.73,15.7,94.41
2025-08-24 03:00:00,34065.47,7486.25,5.94,92.13
2025-08-24 04:00:00,33875.53,7506.83,12.62,91.2
2025-08-24 05:00:00,34195.95,7671.280000000001,15.35,90.97
2025-08-24 06:00:00,35507.85,8932.18,506.73,90.0
2025-08-24 07:00:00,37195.75,8635.619999999999,5142.57,85.01
2025-08-24 08:00:00,38901.43,6260.35,14328.16,72.84
2025-08-24 09:00:00,41341.28,5830.59,24678.12,4.8
2025-08-24 10:00:00,41906.22,6551.07,32084.41,-0.01
2025-08-24 11:00:00,42889.28,7426.0199999999995,34191.35,-0.07
2025-08-24 12:00:00,42426.93,8851.09,33452.12,-1.98
2025-08-24 13:00:00,41231.12,9139.36,32656.22,-7.45
2025-08-24 14:00:00,40059.55,9104.27,31016.43,-7.4
2025-08-24 15:00:00,39760.24,9787.52,28717.52,-0.1
2025-08-24 16:00:00,41090.95,10801.97,25405.86,0.0
2025-08-24 17:00:00,42676.94,11794.15,18674.06,63.36
2025-08-24 18:00:00,44755.96,10908.84,10176.95,99.81
2025-08-24 19:00:00,46129.43,9085.18,2783.2,110.5
2025-08-24 20:00:00,46357.22,7854.29,138.76,117.31
2025-08-24 21:00:00,45764.04,7638.5599999999995,36.27,114.32
2025-08-24 22:00:00,44155.48,8426.36,11.94,107.5
2025-08-24 23:00:00,41911.41,8904.38,7.87,100.52
2025-08-25 00:00:00,40114.62,8895.77,7.44,95.28
2025-08-25 01:00:00,38190.39,8194.9,7.0,87.03
2025-08-25 02:00:00,37270.9,7593.6,6.14,84.02
2025-08-25 03:00:00,37310.18,7402.26,6.26,82.9
2025-08-25 04:00:00,38743.47,7268.8,15.12,83.46
2025-08-25 05:00:00,42656.18,6936.91,20.98,102.46
2025-08-25 06:00:00,49878.13,6995.83,442.83,115.38
2025-08-25 07:00:00,54470.0,6795.64,5045.03,125.0
2025-08-25 08:00:00,57062.5,5800.13,14537.71,110.04
2025-08-25 09:00:00,56023.3,4290.93,23131.01,91.97
2025-08-25 10:00:00,54644.62,5050.25,31119.14,72.98
2025-08-25 11:00:00,54017.48,5936.45,36143.38,35.02
2025-08-25 12:00:00,53512.23,6469.31,39874.22,10.0
2025-08-25 13:00:00,52796.84,6586.84,41231.23,5.93
2025-08-25 14:00:00,51343.93,7207.45,40929.94,6.78
2025-08-25 15:00:00,51350.78,7568.72,37507.42,25.2
2025-08-25 16:00:00,51465.16,7589.03,31021.64,56.43
2025-08-25 17:00:00,52633.9,7046.620000000001,21895.06,86.67
2025-08-25 18:00:00,54308.69,5604.71,10882.94,111.54
2025-08-25 19:00:00,54585.34,3651.51,2720.25,159.03
2025-08-25 20:00:00,53829.74,2742.2799999999997,192.35,232.82
2025-08-25 21:00:00,51764.2,2743.96,48.13,138.04
2025-08-25 22:00:00,47881.8,2646.0,12.36,115.04
2025-08-25 23:00:00,44351.59,2651.19,12.1,105.15
2025-08-26 00:00:00,41775.7,2712.5299999999997,9.56,105.8
2025-08-26 01:00:00,40152.23,2840.3,8.21,100.44
2025-08-26 02:00:00,39593.31,2880.54,7.22,96.58
2025-08-26 03:00:00,39438.0,2774.81,7.03,94.79
2025-08-26 04:00:00,40378.56,2703.65,12.23,96.27
2025-08-26 05:00:00,43948.84,2821.98,14.87,106.6
2025-08-26 06:00:00,50112.98,3436.1200000000003,449.3,124.59
2025-08-26 07:00:00,54331.26,3971.6299999999997,5212.45,123.45
2025-08-26 08:00:00,57326.6,3723.96,15866.76,106.79
2025-08-26 09:00:00,58146.12,2540.48,28366.84,90.0
2025-08-26 10:00:00,55949.71,2174.0,36564.04,77.47
2025-08-26 11:00:00,55680.53,2763.2799999999997,42253.94,61.6
2025-08-26 12:00:00,54170.25,3099.3199999999997,45545.99,41.95
2025-08-26 13:00:00,53172.5,3146.8399999999997,46057.44,26.28
2025-08-26 14:00:00,52118.78,3289.88,44169.49,38.05
2025-08-26 15:00:00,52174.15,3490.9399999999996,37815.46,72.39
2025-08-26 16:00:00,52360.78,3393.69,29215.67,88.26
2025-08-26 17:00:00,54337.86,3461.04,18450.34,105.05
2025-08-26 18:00:00,55340.83,3657.4800000000005,7922.51,131.09
2025-08-26 19:00:00,55071.04,4707.96,1995.0,196.88
2025-08-26 20:00:00,54217.27,6858.54,130.62,180.17
2025-08-26 21:00:00,51984.71,10809.3,23.69,123.3
2025-08-26 22:00:00,47546.38,14951.16,12.16,109.47
2025-08-26 23:00:00,43784.46,17009.14,8.72,97.67
2025-08-27 00:00:00,41546.45,17359.53,7.67,96.59
