time,load,wind,solar,price,hour,day_of_week,month,weekend_flag,hour_sin,hour_cos,price_lag_1,price_lag_24,price_lag_168,price_rolling_24,price_rolling_168,residual_load,renewable_share,price_spike,predicted_price,naive_predicted_price,train_test_flag,price_volatility_24h,price_deviation,spike_flag,forecast_error,absolute_error,naive_error,ml_beats_naive,total_renewable
2025-12-03 19:00:00,70012.83,5509.66,17.24,172.63,19,2,12,0,-0.9659258262890684,0.2588190451025203,204.12,163.2,183.67,164.99791666666667,101.13791666666665,64485.93,0.07894124548314929,1,175.29567,204.12,train,62.91771534446089,7.632083333333327,0,-2.665669555664067,2.665669555664067,31.49000000000001,1,5526.9
2025-12-03 20:00:00,66533.6,5786.06,7.15,146.24,20,2,12,0,-0.8660254037844386,0.5000000000000001,172.63,154.89,141.26,165.39083333333335,101.07220238095239,60740.39000000001,0.08707194560342443,1,146.10477,172.63,train,62.93544165783385,-19.15083333333334,0,0.1352331542968841,0.1352331542968841,26.389999999999986,1,5793.21
2025-12-03 21:00:00,62708.8,5714.31,7.34,124.82,21,2,12,0,-0.7071067811865477,0.7071067811865474,146.24,129.35,114.95,165.03041666666667,101.10184523809522,56987.15000000001,0.09124158012910469,1,124.786,146.24,train,63.02289959793841,-40.210416666666674,0,0.03399688720702443,0.03399688720702443,21.420000000000016,1,5721.650000000001
2025-12-03 22:00:00,59099.18,5991.639999999999,5.48,113.41,22,2,12,0,-0.5000000000000004,0.8660254037844384,124.82,119.22,101.99,164.84166666666667,101.16059523809524,53102.06,0.10147551962649903,0,112.33783,124.82,train,63.141079280873605,-51.43166666666667,0,1.0721704101562466,1.0721704101562466,11.409999999999997,1,5997.119999999999
2025-12-03 23:00:00,55050.24,6177.62,4.75,104.14,23,2,12,0,-0.25881904510252157,0.9659258262890681,113.41,99.14,90.19,164.59958333333333,101.22857142857141,48867.869999999995,0.11230414254324778,0,104.434906,113.41,train,63.3344397333751,-60.45958333333333,0,-0.29490600585937443,0.29490600585937443,9.269999999999996,1,6182.37
2025-12-04 00:00:00,52638.47,5910.47,4.99,97.38,0,3,12,0,0.0,1.0,104.14,90.84,89.95,164.80791666666667,101.31160714285716,46723.01,0.11237902621409779,0,99.50631,104.14,train,63.117606375728414,-67.42791666666668,0,-2.1263095092773483,2.1263095092773483,6.760000000000005,1,5915.46
2025-12-04 01:00:00,50833.7,5371.76,4.97,93.88,1,3,12,0,0.25881904510252074,0.9659258262890683,97.38,89.07,84.27,165.08041666666665,101.35583333333332,45456.969999999994,0.1057709747667394,0,93.047935,97.38,train,62.797684288456814,-71.20041666666665,0,0.8320645141601517,0.8320645141601517,3.5,1,5376.7300000000005
2025-12-04 02:00:00,49702.72,5026.22,5.01,90.83,2,3,12,0,0.49999999999999994,0.8660254037844387,93.88,90.26,79.95,165.28083333333333,101.41303571428571,44671.49,0.10122645199296941,0,91.04562,93.88,train,62.551746364017276,-74.45083333333334,0,-0.2156237792968767,0.2156237792968767,3.049999999999997,1,5031.2300000000005
2025-12-04 03:00:00,50298.42,5106.51,5.34,90.36,3,3,12,0,0.7071067811865476,0.7071067811865476,90.83,89.88,77.34,165.30458333333334,101.47779761904762,45186.57,0.10163042894786756,0,89.25484,90.83,train,62.52212477815598,-74.94458333333334,0,1.105162963867187,1.105162963867187,0.46999999999999886,0,5111.85
2025-12-04 04:00:00,51812.86,5361.42,5.3,92.33,4,3,12,0,0.8660254037844386,0.5000000000000001,90.36,90.02,79.95,165.32458333333332,101.55529761904761,46446.14,0.10357891843839541,0,92.84668,90.36,train,62.49702017099348,-72.99458333333332,0,-0.5166796875000017,0.5166796875000017,1.9699999999999989,1,5366.72
2025-12-04 05:00:00,55501.43,5546.51,5.37,96.76,5,3,12,0,0.9659258262890683,0.25881904510252074,92.33,98.98,82.08,165.42083333333332,101.6289880952381,49949.549999999996,0.10003129649091924,0,100.30213,92.33,train,62.377668029836784,-68.66083333333331,0,-3.542131652832026,3.542131652832026,4.430000000000007,1,5551.88
2025-12-04 06:00:00,63075.94,5990.1,6.25,124.87,6,3,12,0,1.0,6.123233995736766e-17,96.76,150.95,112.22,165.32833333333335,101.71636904761904,57079.590000000004,0.0950655669974954,0,122.88222,96.76,train,62.48203572552465,-40.45833333333334,0,1.987782592773442,1.987782592773442,28.11,1,5996.35
2025-12-04 07:00:00,68539.38,6576.210000000001,12.31,128.41,7,3,12,0,0.9659258262890683,-0.25881904510252063,124.87,200.0,122.0,164.24166666666667,101.79166666666667,61950.86000000001,0.09612751092875367,0,137.90752,124.87,train,62.96786969949592,-35.83166666666668,0,-9.497516479492191,9.497516479492191,3.539999999999992,0,6588.520000000001
2025-12-04 08:00:00,71277.09,7344.2,554.27,144.7,8,3,12,0,0.8660254037844387,-0.4999999999999998,128.41,250.0,123.1,161.25875,101.82982142857142,63378.62,0.11081358680608312,0,144.2309,128.41,train,62.895915766515714,-16.558750000000003,0,0.46910400390623863,0.46910400390623863,16.289999999999992,1,7898.469999999999
2025-12-04 09:00:00,71621.42,7492.71,2663.69,163.98,9,3,12,0,0.7071067811865476,-0.7071067811865475,144.7,219.89,106.95,156.87125,101.95839285714287,61465.02,0.1418067388219893,1,153.09908,144.7,train,60.044473395359496,7.108749999999986,0,10.880924682617177,10.880924682617177,19.28,1,10156.4
2025-12-04 10:00:00,71914.21,7029.82,5201.3,138.41,10,3,12,0,0.49999999999999994,-0.8660254037844387,163.98,187.18,90.95,154.54166666666666,102.29785714285715,59683.090000000004,0.17007932090194688,1,144.95331,163.98,train,58.559414842249026,-16.13166666666666,0,-6.543308105468753,6.543308105468753,25.569999999999993,1,12231.119999999999
2025-12-04 11:00:00,71880.93,6388.25,6794.7,148.09,11,3,12,0,0.258819045102521,-0.9659258262890682,138.41,173.37,88.66,152.50958333333332,102.58035714285714,58697.979999999996,0.1833998252387664,0,140.05208,138.41,train,58.22280357678192,-4.419583333333321,0,8.037921752929691,8.037921752929691,9.680000000000007,1,13182.95
2025-12-04 12:00:00,71505.53,5677.77,7165.61,141.96,12,3,12,0,1.2246467991473532e-16,-1.0,148.09,167.73,87.06,151.45624999999998,102.93410714285714,58662.149999999994,0.1796138004990663,1,144.96768,148.09,train,58.057441257138066,-9.496249999999975,0,-3.007681884765617,3.007681884765617,6.1299999999999955,1,12843.380000000001
2025-12-04 13:00:00,70404.73,5515.42,6254.54,145.18,13,3,12,0,-0.2588190451025208,-0.9659258262890683,141.96,181.41,85.76,150.3825,103.26089285714286,58634.77,0.16717569970085816,0,143.54228,141.96,train,57.981632192782236,-5.202499999999986,0,1.6377178955078193,1.6377178955078193,3.219999999999999,1,11769.96
